종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV
016360,삼성증권,금융,증권,KOSPI,2022109,106127639,3.08,0.49,11.41
001450,현대해상,금융,보험,KOSPI,1850848,106127639,5.85,0.48,4.79
138930,BNK금융지주,금융,기타금융,KOSPI,1828497,106127639,2.82,0.23,8.48
000060,메리츠화재,금융,보험,KOSPI,1726334,106127639,6.41,1.67,1.68
005940,NH투자증권,금융,증권,KOSPI,1623505,106127639,3.19,0.45,10.73
008560,메리츠증권,금융,증권,KOSPI,1363927,106127639,3.86,0.55,2.16
000880,한화,금융,화학,KOSPI,1307580,106127639,3.18,0.59,2.41
175330,JB금융지주,금융,기타금융,KOSPI,1272234,106127639,2.99,0.35,7.98
039490,키움증권,금융,증권,KOSPI,1116637,106127639,2.59,0.55,4.27
139130,DGB금융지주,금융,기타금융,KOSPI,1107973,106127639,2.55,0.23,8.56
138040,메리츠금융지주,금융,기타금융,KOSPI,1094739,106127639,4.94,0.99,0.72
088350,한화생명,금융,보험,KOSPI,795877,106127639,1.54,0.15,0.0
029780,삼성카드,금융,기타금융,KOSPI,719484,106127639,6.01,0.44,7.41
003690,코리안리,금융,보험,KOSPI,655410,106127639,5.8,0.33,6.36
330590,롯데리츠,금융,서비스업,KOSPI,618356,106127639,,,
365550,ESR켄달스퀘어리츠,금융,서비스업,KOSPI,580668,106127639,,,
395400,SK리츠,금융,서비스업,KOSPI,555265,106127639,,,
023590,다우기술,금융,서비스업,KOSPI,450640,106127639,2.14,0.41,3.23
003540,대신증권,금융,증권,KOSPI,449091,106127639,1.64,0.39,9.18
293940,신한알파리츠,금융,서비스업,KOSPI,376120,106127639,,,
348950,제이알글로벌리츠,금융,서비스업,KOSPI,364751,106127639,,,
003530,한화투자증권,금융,증권,KOSPI,325040,106127639,4.6,0.35,6.6
038540,상상인,금융,컴퓨터서비스,KOSDAQ,314154,106127639,4.52,0.65,1.2
010050,우리종금,금융,기타금융,KOSPI,295253,106127639,9.52,1.26,2.31
041190,우리기술투자,금융,금융,KOSDAQ,288792,106127639,0.72,0.61,0.0
000370,한화손해보험,금융,보험,KOSPI,264274,106127639,4.92,0.38,0.0
001510,SK증권,금융,증권,KOSPI,248393,106127639,7.93,0.5,2.05
003470,유안타증권,금융,증권,KOSPI,236402,106127639,3.92,0.38,6.38
210980,SK디앤디,금융,서비스업,KOSPI,223277,106127639,4.37,0.98,3.1
034830,한국토지신탁,금융,기타금융,KOSPI,222885,106127639,2.63,0.36,6.23
001720,신영증권,금융,증권,KOSPI,221947,106127639,2.51,0.69,7.1
026890,스틱인베스트먼트,금융,기타금융,KOSPI,219060,106127639,4.75,1.19,2.05
030210,다올투자증권,금융,증권,KOSPI,209221,106127639,1.69,0.44,5.55
001200,유진투자증권,금융,증권,KOSPI,195665,106127639,2.95,0.28,4.92
123890,한국자산신탁,금융,기타금융,KOSPI,191198,106127639,3.99,0.51,6.28
082640,동양생명,금융,보험,KOSPI,188063,106127639,3.14,0.28,11.17
417310,코람코더원리츠,금융,서비스업,KOSPI,172912,106127639,,,
334890,이지스밸류리츠,금융,서비스업,KOSPI,170204,106127639,,,
001500,현대차증권,금융,증권,KOSPI,160148,106127639,2.73,0.34,7.92
377190,디앤디플랫폼리츠,금융,서비스업,KOSPI,158579,106127639,,,
032190,다우데이타,금융,유통,KOSDAQ,151668,106127639,3.13,0.5,2.5
357120,코람코에너지리츠,금융,서비스업,KOSPI,145188,106127639,,,
085620,미래에셋생명,금융,보험,KOSPI,132541,106127639,4.96,0.21,3.34
016610,DB금융투자,금융,증권,KOSPI,132102,106127639,1.74,0.22,10.12
404990,신한서부티엔디리츠,금융,서비스업,KOSPI,131356,106127639,,,
012700,리드코프,금융,유통,KOSDAQ,128999,106127639,5.36,0.5,9.51
400760,NH올원리츠,금융,서비스업,KOSPI,124406,106127639,,,
019550,SBI인베스트먼트,금융,금융,KOSDAQ,123884,106127639,9.89,1.67,0.0
396690,미래에셋글로벌리츠,금융,서비스업,KOSPI,121355,106127639,,,
350520,이지스레지던스리츠,금융,서비스업,KOSPI,113162,106127639,,,
027360,아주IB투자,금융,금융,KOSDAQ,109804,106127639,8.38,1.32,3.52
021080,에이티넘인베스트,금융,금융,KOSDAQ,106080,106127639,2.36,1.02,6.15
244920,에이플러스에셋,금융,기타금융,KOSPI,103769,106127639,11.44,1.41,2.45
289080,SV인베스트먼트,금융,금융,KOSDAQ,103104,106127639,16.11,2.37,1.86
030610,교보증권,금융,증권,KOSPI,100536,106127639,2.76,0.28,8.04
380440,엔에이치스팩19호,금융,기타금융,KOSPI,99559,106127639,0.0,0.0,0.0
100790,미래에셋벤처투자,금융,금융,KOSDAQ,99094,106127639,3.52,1.14,1.42
019590,엠벤처투자,금융,금융,KOSDAQ,96979,106127639,111.54,2.38,0.0
078020,이베스트투자증권,금융,금융,KOSDAQ,91599,106127639,2.08,0.46,9.45
088260,이리츠코크렙,금융,서비스업,KOSPI,90420,106127639,,,
000400,롯데손해보험,금융,보험,KOSPI,89377,106127639,4.22,0.49,0.0
241520,DSC인베스트먼트,금융,금융,KOSDAQ,87806,106127639,7.53,1.59,0.0
338100,NH프라임리츠,금융,서비스업,KOSPI,85183,106127639,,,
357250,미래에셋맵스리츠,금융,서비스업,KOSPI,78194,106127639,,,
204620,글로벌텍스프리,금융,금융,KOSDAQ,76793,106127639,0.0,1.63,0.0
001750,한양증권,금융,증권,KOSPI,76218,106127639,1.61,0.3,9.02
005110,한창,금융,유통업,KOSPI,69946,106127639,0.0,2.32,0.0
001270,부국증권,금융,증권,KOSPI,68286,106127639,2.53,0.3,7.29
357430,마스턴프리미어리츠,금융,서비스업,KOSPI,64729,106127639,,,
298870,다올인베스트먼트,금융,금융,KOSDAQ,62200,106127639,3.9,1.0,4.82
027830,대성창투,금융,금융,KOSDAQ,60700,106127639,15.89,2.06,0.0
307870,비투엔,금융,컴퓨터서비스,KOSDAQ,53282,106127639,0.0,3.24,0.0
050120,ES큐브,금융,유통,KOSDAQ,45902,106127639,5.87,0.62,0.0
023760,한국캐피탈,금융,금융,KOSDAQ,45561,106127639,4.72,0.62,4.36
145270,케이탑리츠,금융,서비스업,KOSPI,44985,106127639,,,
003460,유화증권,금융,증권,KOSPI,43910,106127639,15.51,0.3,5.37
016600,큐캐피탈,금융,금융,KOSDAQ,43211,106127639,0.0,0.69,0.0
021880,메이슨캐피탈,금융,금융,KOSDAQ,42271,106127639,20.67,1.31,0.0
391060,엔에이치스팩20호,금융,금융,KOSDAQ,41371,106127639,0.0,0.0,0.0
000540,흥국화재,금융,보험,KOSPI,40707,106127639,3.82,0.31,0.0
246690,TS인베스트먼트,금융,금융,KOSDAQ,39474,106127639,8.29,1.34,0.47
330730,스톤브릿지벤처스,금융,금융,KOSDAQ,36527,106127639,3.94,1.4,0.0
211050,인카금융서비스,금융,금융,KOSDAQ,36435,106127639,3.67,1.45,0.0
007330,푸른저축은행,금융,금융,KOSDAQ,35022,106127639,6.31,0.52,5.04
006220,제주은행,금융,은행,KOSPI,34930,106127639,11.75,0.38,1.66
001290,상상인증권,금융,증권,KOSPI,29424,106127639,10.21,0.48,0.0
019570,리더스 기술투자,금융,금융,KOSDAQ,29265,106127639,3.53,0.93,0.0
015020,이스타코,금융,서비스업,KOSPI,28196,106127639,30.92,0.91,0.0
425290,삼성스팩6호,금융,금융,KOSDAQ,27427,106127639,0.0,0.0,0.0
377630,삼성스팩4호,금융,금융,KOSDAQ,26924,106127639,0.0,0.0,0.0
190650,코리아에셋투자증권,금융,금융,KOSDAQ,25549,106127639,5.01,0.72,4.95
307930,컴퍼니케이,금융,금융,KOSDAQ,24473,106127639,4.98,1.27,4.15
023460,CNH,금융,금융,KOSDAQ,23815,106127639,42.17,0.51,1.03
293580,나우IB,금융,금융,KOSDAQ,21824,106127639,6.34,0.91,1.78
204210,모두투어리츠,금융,서비스업,KOSPI,21313,106127639,,,
380320,삼성머스트스팩5호,금융,금융,KOSDAQ,18225,106127639,0.0,0.0,0.0
397500,대신밸런스제11호스팩,금융,금융,KOSDAQ,17336,106127639,0.0,0.0,0.0
337450,SK5호스팩,금융,금융,KOSDAQ,16194,106127639,0.0,0.0,0.0
277070,린드먼아시아,금융,금융,KOSDAQ,16126,106127639,11.38,1.13,0.93
424140,케이비제21호스팩,금융,금융,KOSDAQ,15165,106127639,0.0,0.0,0.0
140910,에이리츠,금융,서비스업,KOSPI,14749,106127639,,,
342550,케이비제20호스팩,금융,금융,KOSDAQ,13696,106127639,0.0,0.0,0.0
393360,신한제8호스팩,금융,금융,KOSDAQ,13307,106127639,0.0,0.0,0.0
430220,신영스팩8호,금융,금융,KOSDAQ,13154,106127639,0.0,0.0,0.0
422040,엔에이치스팩23호,금융,금융,KOSDAQ,12993,106127639,0.0,0.0,0.0
367340,DB금융스팩8호,금융,금융,KOSDAQ,12856,106127639,0.0,0.0,0.0
406760,하나금융21호스팩,금융,금융,KOSDAQ,12664,106127639,0.0,0.0,0.0
367480,유안타제8호스팩,금융,금융,KOSDAQ,12639,106127639,0.0,0.0,0.0
367460,유안타제7호스팩,금융,금융,KOSDAQ,12568,106127639,0.0,0.0,0.0
412930,미래에셋비전스팩1호,금융,금융,KOSDAQ,12438,106127639,0.0,0.0,0.0
387310,대신밸런스제10호스팩,금융,금융,KOSDAQ,12407,106127639,0.0,0.0,0.0
335870,IBKS제12호스팩,금융,금융,KOSDAQ,12404,106127639,0.0,0.0,0.0
396770,엔에이치스팩22호,금융,금융,KOSDAQ,11796,106127639,0.0,0.0,0.0
388220,하나금융19호스팩,금융,금융,KOSDAQ,11693,106127639,0.0,0.0,0.0
421800,교보12호스팩,금융,금융,KOSDAQ,11329,106127639,0.0,0.0,0.0
426670,대신밸런스제12호스팩,금융,금융,KOSDAQ,11042,106127639,0.0,0.0,0.0
341160,하나금융15호스팩,금융,금융,KOSDAQ,10761,106127639,0.0,0.0,0.0
340350,SK6호스팩,금융,금융,KOSDAQ,10723,106127639,0.0,0.0,0.0
353060,에이치엠씨제5호스팩,금융,금융,KOSDAQ,10639,106127639,0.0,0.0,0.0
400840,하이제7호스팩,금융,금융,KOSDAQ,10612,106127639,0.0,0.0,0.0
418170,하나금융22호스팩,금융,금융,KOSDAQ,10575,106127639,0.0,0.0,0.0
404950,DB금융스팩10호,금융,금융,KOSDAQ,10547,106127639,0.0,0.0,0.0
413630,유진스팩8호,금융,금융,KOSDAQ,10493,106127639,0.0,0.0,0.0
430700,유안타제9호스팩,금융,금융,KOSDAQ,10429,106127639,0.0,0.0,0.0
367360,DB금융스팩9호,금융,금융,KOSDAQ,10285,106127639,0.0,0.0,0.0
426550,IBKS제19호스팩,금융,금융,KOSDAQ,10171,106127639,0.0,0.0,0.0
409570,한국제10호스팩,금융,금융,KOSDAQ,9654,106127639,0.0,0.0,0.0
366330,신한제7호스팩,금융,금융,KOSDAQ,9532,106127639,0.0,0.0,0.0
351340,IBKS제13호스팩,금융,금융,KOSDAQ,9489,106127639,0.0,0.0,0.0
415580,상상인제3호스팩,금융,금융,KOSDAQ,9433,106127639,0.0,0.0,0.0
344050,신영스팩6호,금융,금융,KOSDAQ,9148,106127639,0.0,0.0,0.0
372290,하나머스트7호스팩,금융,금융,KOSDAQ,9146,106127639,0.0,0.0,0.0
377400,하이제6호스팩,금융,금융,KOSDAQ,9056,106127639,0.0,0.0,0.0
419270,신영스팩7호,금융,금융,KOSDAQ,8965,106127639,0.0,0.0,0.0
355150,교보10호스팩,금융,금융,KOSDAQ,8938,106127639,0.0,0.0,0.0
424760,IBKS제18호스팩,금융,금융,KOSDAQ,8579,106127639,0.0,0.0,0.0
353490,미래에셋대우스팩 5호,금융,금융,KOSDAQ,8554,106127639,0.0,0.0,0.0
405640,신한제9호스팩,금융,금융,KOSDAQ,8460,106127639,0.0,0.0,0.0
333050,신한제6호스팩,금융,금융,KOSDAQ,8397,106127639,0.0,0.0,0.0
397880,교보11호스팩,금융,금융,KOSDAQ,8114,106127639,0.0,0.0,0.0
386580,한화플러스제2호스팩,금융,금융,KOSDAQ,8068,106127639,0.0,0.0,0.0
331520,교보9호스팩,금융,금융,KOSDAQ,7735,106127639,0.0,0.0,0.0
353070,에이치엠씨제4호스팩,금융,금융,KOSDAQ,7638,106127639,0.0,0.0,0.0
343510,하나금융16호스팩,금융,금융,KOSDAQ,7553,106127639,0.0,0.0,0.0
388800,유진스팩7호,금융,금융,KOSDAQ,7487,106127639,0.0,0.0,0.0
388790,IBKS제16호스팩,금융,금융,KOSDAQ,7132,106127639,0.0,0.0,0.0
418210,신한제10호스팩,금융,금융,KOSDAQ,6906,106127639,0.0,0.0,0.0
413600,키움제6호스팩,금융,금융,KOSDAQ,6858,106127639,0.0,0.0,0.0
408920,에스케이증권7호스팩,금융,금융,KOSDAQ,6565,106127639,0.0,0.0,0.0
373340,유진스팩6호,금융,금융,KOSDAQ,6404,106127639,0.0,0.0,0.0
349720,이베스트스팩5호,금융,금융,KOSDAQ,6340,106127639,0.0,0.0,0.0
400560,하나금융20호스팩,금융,금융,KOSDAQ,6053,106127639,0.0,0.0,0.0
405350,IBKS제17호스팩,금융,금융,KOSDAQ,5856,106127639,0.0,0.0,0.0
347140,케이프이에스제4호,금융,금융,KOSDAQ,5145,106127639,0.0,0.0,0.0
096770,SK이노베이션,에너지,화학,KOSPI,9242858,23429659,49.04,0.87,1.41
010950,S-Oil,에너지,화학,KOSPI,4128073,23429659,8.37,1.65,3.83
267250,HD현대,에너지,화학,KOSPI,2724945,23429659,0.0,0.69,9.01
078930,GS,에너지,기타금융,KOSPI,2248041,23429659,2.98,0.42,4.38
112610,씨에스윈드,에너지,기계,KOSPI,1584633,23429659,41.99,3.16,0.89
006120,SK디스커버리,에너지,기타금융,KOSPI,370667,23429659,3.38,0.29,4.24
322000,현대에너지솔루션,에너지,전기전자,KOSPI,345744,23429659,0.0,2.4,0.0
005090,SGC에너지,에너지,전기가스업,KOSPI,289284,23429659,8.55,0.88,4.11
018000,유니슨,에너지,기계·장비,KOSDAQ,276525,23429659,0.0,4.09,0.0
001390,KG케미칼,에너지,화학,KOSPI,199561,23429659,4.47,0.75,1.95
126720,수산인더스트리,에너지,건설업,KOSPI,165710,23429659,14.83,1.16,1.28
002960,한국쉘석유,에너지,화학,KOSPI,149799,23429659,11.21,2.97,7.58
046120,오르비텍,에너지,기타서비스,KOSDAQ,143800,23429659,31.07,2.93,0.0
099220,SDN,에너지,유통,KOSDAQ,139980,23429659,0.0,1.53,0.0
041590,플래스크,에너지,건설,KOSDAQ,133593,23429659,0.0,2.26,0.0
083650,비에이치아이,에너지,기계·장비,KOSDAQ,126412,23429659,0.0,4.46,0.0
044490,태웅,에너지,금속,KOSDAQ,123786,23429659,37.68,0.57,0.0
126880,제이엔케이히터,에너지,기계·장비,KOSDAQ,122301,23429659,45.36,1.39,0.0
137950,제이씨케미칼,에너지,화학,KOSDAQ,105572,23429659,5.78,1.44,1.74
091090,세원이앤씨,에너지,기계,KOSPI,104219,23429659,0.0,0.72,0.0
060900,대한그린파워,에너지,전기·가스·수도,KOSDAQ,96507,23429659,0.0,3.03,0.0
095910,에스에너지,에너지,IT부품,KOSDAQ,96118,23429659,0.0,1.3,0.0
389260,대명에너지,에너지,건설,KOSDAQ,89505,23429659,22.17,9.33,0.0
128820,대성산업,에너지,유통업,KOSPI,79083,23429659,0.0,0.4,0.0
093230,이아이디,에너지,유통업,KOSPI,78468,23429659,22.25,0.5,0.0
003650,미창석유,에너지,화학,KOSPI,67785,23429659,3.49,0.38,3.27
014530,극동유화,에너지,화학,KOSPI,67221,23429659,11.15,0.71,4.23
024060,흥구석유,에너지,유통,KOSDAQ,58377,23429659,66.46,1.18,1.57
013810,스페코,에너지,기계·장비,KOSDAQ,58132,23429659,50.93,1.79,0.83
270520,지엔원에너지,에너지,기타서비스,KOSDAQ,50072,23429659,0.0,3.05,0.0
038870,에코바이오,에너지,기타서비스,KOSDAQ,46371,23429659,13.28,1.03,0.0
000440,중앙에너비스,에너지,유통,KOSDAQ,40399,23429659,455.26,1.93,1.23
043200,파루,에너지,IT부품,KOSDAQ,38941,23429659,0.0,1.75,0.0
294630,서남,에너지,일반전기전자,KOSDAQ,37463,23429659,0.0,6.13,0.0
065420,에스아이리소스,에너지,광업,KOSDAQ,35980,23429659,12.48,2.67,0.0
012320,경동인베스트,에너지,기타금융,KOSPI,35262,23429659,5.29,0.18,2.11
313760,윌링스,에너지,일반전기전자,KOSDAQ,14646,23429659,0.0,1.42,0.78
028260,삼성물산,산업재,유통업,KOSPI,11370210,146282367,11.8,0.63,3.59
011200,HMM,산업재,운수창고업,KOSPI,8556235,146282367,1.6,1.02,2.78
034730,SK,산업재,기타금융,KOSPI,8120464,146282367,5.97,0.6,3.58
034020,두산에너빌리티,산업재,기계,KOSPI,6740533,146282367,18.25,1.7,0.0
003550,LG,산업재,기타금융,KOSPI,6644551,146282367,5.14,0.6,3.51
003490,대한항공,산업재,운수창고업,KOSPI,6258831,146282367,15.0,1.35,0.0
088980,맥쿼리인프라,산업재,기타금융,KOSPI,4711592,146282367,,,
047810,한국항공우주,산업재,운수장비,KOSPI,4217943,146282367,91.62,4.61,0.33
009540,한국조선해양,산업재,운수장비,KOSPI,4146597,146282367,0.0,0.67,0.0
028050,삼성엔지니어링,산업재,서비스업,KOSPI,3388154,146282367,11.82,2.2,0.0
010140,삼성중공업,산업재,운수장비,KOSPI,3333792,146282367,0.0,1.19,0.0
000720,현대건설,산업재,건설업,KOSPI,3304204,146282367,12.59,0.71,1.31
086280,현대글로비스,산업재,운수창고업,KOSPI,3132938,146282367,8.17,1.1,2.23
012450,한화에어로스페이스,산업재,운수장비,KOSPI,2666581,146282367,16.0,1.4,0.88
180640,한진칼,산업재,운수창고업,KOSPI,2593278,146282367,201.62,2.09,0.0
010620,현대미포조선,산업재,운수장비,KOSPI,2310853,146282367,0.0,1.87,0.0
064350,현대로템,산업재,운수장비,KOSPI,2150212,146282367,49.01,2.52,0.0
329180,현대중공업,산업재,운수장비,KOSPI,1903296,146282367,0.0,2.13,0.0
006360,GS건설,산업재,건설업,KOSPI,1786942,146282367,6.0,0.53,4.48
241560,두산밥캣,산업재,기계,KOSPI,1670151,146282367,8.84,0.79,3.53
002380,KCC,산업재,화학,KOSPI,1379625,146282367,0.0,0.44,2.43
012750,에스원,산업재,서비스업,KOSPI,1350187,146282367,14.78,1.32,4.43
000120,CJ대한통운,산업재,운수창고업,KOSPI,1265173,146282367,64.1,0.66,0.0
375500,DL이앤씨,산업재,건설업,KOSPI,1218578,146282367,1.52,0.21,6.6
001120,LX인터내셔널,산업재,유통업,KOSPI,1208188,146282367,4.39,0.87,5.39
028670,팬오션,산업재,운수창고업,KOSPI,1202781,146282367,4.86,0.74,2.0
047050,포스코인터내셔널,산업재,유통업,KOSPI,1189151,146282367,8.91,0.92,3.07
006260,LS,산업재,기타금융,KOSPI,1119787,146282367,6.44,0.5,2.25
079550,LIG넥스원,산업재,기계,KOSPI,1110340,146282367,21.33,2.94,1.17
001040,CJ,산업재,기타금융,KOSPI,1030765,146282367,9.37,0.51,2.99
047040,대우건설,산업재,건설업,KOSPI,1001484,146282367,4.25,0.64,0.0
272210,한화시스템,산업재,전기전자,KOSPI,943086,146282367,24.3,1.31,1.03
017800,현대엘리베이,산업재,기계,KOSPI,861711,146282367,10.16,1.02,2.84
010120,LS ELECTRIC,산업재,전기전자,KOSPI,829920,146282367,18.41,1.05,1.88
007460,에이프로젠,산업재,기계,KOSPI,791186,146282367,0.0,0.83,0.0
003410,쌍용C&E,산업재,비금속광물,KOSPI,755991,146282367,18.43,2.07,6.45
020560,아시아나항공,산업재,운수창고업,KOSPI,753940,146282367,0.0,2.2,0.0
042670,현대두산인프라코어,산업재,기계,KOSPI,741692,146282367,1.01,0.84,0.0
056190,에스에프에이,산업재,기계·장비,KOSDAQ,680148,146282367,12.38,1.29,2.9
042660,대우조선해양,산업재,운수장비,KOSPI,660911,146282367,0.0,0.93,0.0
004800,효성,산업재,기타금융,KOSPI,652233,146282367,3.35,0.56,8.82
267260,현대일렉트릭,산업재,전기전자,KOSPI,631456,146282367,0.0,1.77,0.0
100090,삼강엠앤티,산업재,금속,KOSDAQ,602644,146282367,0.0,6.72,0.0
001740,SK네트웍스,산업재,유통업,KOSPI,562629,146282367,9.86,0.44,2.7
001440,대한전선,산업재,전기전자,KOSPI,541346,146282367,52.73,3.96,0.0
010780,아이에스동서,산업재,비금속광물,KOSPI,512277,146282367,10.69,0.91,3.26
009240,한샘,산업재,유통업,KOSPI,511016,146282367,15.83,1.42,3.0
403550,쏘카,산업재,서비스업,KOSPI,502175,146282367,83.33,4.72,0.0
294870,HDC현대산업개발,산업재,건설업,KOSPI,490351,146282367,4.48,0.27,5.0
030190,NICE평가정보,산업재,기타서비스,KOSDAQ,477036,146282367,15.9,2.88,2.27
089860,롯데렌탈,산업재,서비스업,KOSPI,475437,146282367,9.78,1.07,2.5
344820,KCC글라스,산업재,비금속광물,KOSPI,442415,146282367,6.98,0.59,4.68
267270,현대건설기계,산업재,기계,KOSPI,428610,146282367,6.53,0.56,3.09
090710,휴림로봇,산업재,기계·장비,KOSDAQ,411069,146282367,0.0,6.51,0.0
000150,두산,산업재,기타금융,KOSPI,403132,146282367,6.62,0.65,2.54
013890,지누스,산업재,기타제조업,KOSPI,385274,146282367,12.06,1.29,2.09
017960,한국카본,산업재,기계,KOSPI,369270,146282367,41.92,1.55,1.07
082740,HSD엔진,산업재,기계,KOSPI,349485,146282367,0.0,2.44,0.0
272450,진에어,산업재,운수창고업,KOSPI,346138,146282367,0.0,5.21,0.0
